Machine_ID,Machine_Type,Temperature,Vibration,RPM,Power_Consumption,Operating_Hours,Motor_Current,Bearing_Temperature,Noise_Level,Yarn_Tension,Failure,Timestamp
TM-4147,Air Jet Loom,88.24,3.28,1708.88,46.63,13862,146.37,93.77,83.82,436.96,1,2023-06-22 18:00:00
TM-4148,Spinning Frame,90.48,4.61,1845.65,47.03,11294,124.06,86.36,74.14,444.95,1,2023-06-22 19:00:00
TM-4149,Rotor Spinning,71.8,2.84,1787.22,37.31,6788,101.56,60.94,68.7,333.0,0,2023-06-22 20:00:00
TM-4150,Spinning Frame,65.57,1.68,1831.67,36.66,1120,106.58,70.31,72.4,390.91,0,2023-06-22 21:00:00
TM-4151,Weaving Loom,74.9,2.54,1819.73,31.14,1401,104.11,67.41,68.32,345.81,0,2023-06-22 22:00:00
TM-4152,Ring Spinning,71.5,2.91,1816.64,41.53,1862,108.0,62.94,70.24,373.91,0,2023-06-22 23:00:00
TM-4153,Spinning Frame,75.08,2.92,1793.24,43.24,2828,107.51,71.5,66.86,383.11,0,2023-06-23 00:00:00
TM-4154,Air Jet Loom,70.85,4.25,1851.52,39.62,10518,129.52,71.83,87.05,425.42,1,2023-06-23 01:00:00
TM-4155,Ring Spinning,80.24,2.1,1829.78,37.2,6546,110.06,74.29,67.53,366.65,0,2023-06-23 02:00:00
TM-4156,Spinning Frame,71.16,3.12,1847.85,35.24,4826,107.56,66.07,66.06,385.3,0,2023-06-23 03:00:00
TM-4157,Spinning Frame,99.11,5.82,1670.87,53.35,13194,136.83,77.66,89.68,413.66,1,2023-06-23 04:00:00
TM-4158,Ring Spinning,74.03,2.29,1799.31,35.74,5206,101.38,63.27,72.36,362.65,0,2023-06-23 05:00:00
TM-4159,Spinning Frame,81.81,2.0,1757.8,38.5,1502,104.55,61.76,72.79,383.37,0,2023-06-23 06:00:00
TM-4160,Spinning Frame,83.34,2.32,1812.79,35.8,4642,111.28,60.5,67.76,369.48,0,2023-06-23 07:00:00
TM-4161,Weaving Loom,108.13,3.8,2011.18,51.93,11883,135.84,80.42,80.01,440.81,1,2023-06-23 08:00:00
TM-4162,Ring Spinning,67.38,2.93,1785.99,43.47,3531,107.48,67.45,69.82,380.16,0,2023-06-23 09:00:00
TM-4163,Spinning Frame,73.15,1.98,1810.24,34.79,3916,109.7,67.38,70.57,381.15,0,2023-06-23 10:00:00
TM-4164,Air Jet Loom,70.48,3.33,1789.35,36.65,6816,98.75,67.55,75.93,408.7,0,2023-06-23 11:00:00
TM-4165,Air Jet Loom,88.14,4.64,1643.52,44.73,12709,130.11,91.59,81.57,390.52,1,2023-06-23 12:00:00
TM-4166,Rotor Spinning,111.89,5.07,1676.69,52.97,8558,127.11,98.53,90.84,455.27,1,2023-06-23 13:00:00
TM-4167,Rotor Spinning,71.63,2.23,1834.35,40.04,6361,115.21,59.99,63.93,389.62,0,2023-06-23 14:00:00
TM-4168,Air Jet Loom,95.12,2.8,1835.1,52.4,11054,126.04,78.02,77.7,417.53,1,2023-06-23 15:00:00
TM-4169,Weaving Loom,87.7,2.85,1778.93,37.62,2112,97.63,67.32,68.81,384.48,0,2023-06-23 16:00:00
TM-4170,Rotor Spinning,72.96,2.52,1829.75,36.4,2493,109.94,75.39,71.1,364.6,0,2023-06-23 17:00:00
TM-4171,Spinning Frame,72.93,3.21,1823.05,44.95,2909,101.52,62.27,69.15,348.81,0,2023-06-23 18:00:00
TM-4172,Rotor Spinning,79.19,1.47,1765.3,32.36,2039,103.77,59.75,73.03,382.55,0,2023-06-23 19:00:00
TM-4173,Ring Spinning,95.2,2.83,1772.85,57.88,10915,133.37,85.69,92.18,422.22,1,2023-06-23 20:00:00
TM-4174,Weaving Loom,77.64,2.13,1796.88,34.0,4542,120.34,66.45,69.06,389.32,0,2023-06-23 21:00:00
TM-4175,Weaving Loom,83.43,2.5,1812.21,40.47,1898,96.56,56.84,67.59,384.03,0,2023-06-23 22:00:00
TM-4176,Ring Spinning,97.86,3.5,1753.0,46.51,8154,125.76,93.14,84.63,423.92,1,2023-06-23 23:00:00
TM-4177,Ring Spinning,94.59,4.56,1676.1,49.21,13000,143.75,83.27,83.33,415.41,1,2023-06-24 00:00:00
TM-4178,Spinning Frame,83.99,3.53,1610.78,38.36,9335,140.17,91.31,93.87,407.89,1,2023-06-24 01:00:00
TM-4179,Weaving Loom,76.55,0.89,1800.06,40.36,2033,100.08,65.31,69.77,398.19,0,2023-06-24 02:00:00
TM-4180,Ring Spinning,73.6,2.03,1813.21,42.46,6464,106.02,62.96,72.57,397.17,0,2023-06-24 03:00:00
TM-4181,Air Jet Loom,74.22,2.26,1827.14,41.96,5851,101.14,66.91,73.5,375.89,0,2023-06-24 04:00:00
TM-4182,Ring Spinning,95.15,3.84,1708.05,50.44,13868,141.29,89.88,80.74,435.6,1,2023-06-24 05:00:00
TM-4183,Spinning Frame,72.76,2.29,1805.7,41.1,2465,106.18,60.1,66.76,367.91,0,2023-06-24 06:00:00
TM-4184,Rotor Spinning,69.58,1.42,1787.48,42.57,3396,116.63,64.72,73.61,391.41,0,2023-06-24 07:00:00
TM-4185,Ring Spinning,78.44,2.77,1841.72,39.28,2714,100.29,59.36,65.82,361.69,0,2023-06-24 08:00:00
TM-4186,Ring Spinning,84.79,2.8,1802.89,37.31,1415,109.21,63.29,67.6,357.29,0,2023-06-24 09:00:00
TM-4187,Air Jet Loom,72.89,2.15,1798.27,39.43,1769,102.18,59.45,75.1,370.66,0,2023-06-24 10:00:00
TM-4188,Spinning Frame,84.43,2.13,1810.33,34.59,1504,101.2,61.29,66.43,374.96,0,2023-06-24 11:00:00
TM-4189,Spinning Frame,73.61,3.15,1762.57,43.0,2114,101.38,62.91,70.32,356.46,0,2023-06-24 12:00:00
TM-4190,Weaving Loom,73.55,2.77,1850.33,38.23,4641,108.3,63.99,71.29,399.61,0,2023-06-24 13:00:00
TM-4191,Ring Spinning,101.6,5.24,1746.71,55.37,12612,139.37,99.14,85.86,391.89,1,2023-06-24 14:00:00
TM-4192,Ring Spinning,91.06,4.61,1781.38,40.33,8689,134.19,93.85,85.99,379.36,1,2023-06-24 15:00:00
TM-4193,Ring Spinning,79.48,2.41,1817.44,44.94,2214,95.99,64.41,70.63,362.39,0,2023-06-24 16:00:00
TM-4194,Weaving Loom,69.49,2.33,1814.62,42.72,3440,109.58,57.27,74.22,372.45,0,2023-06-24 17:00:00
TM-4195,Spinning Frame,70.85,2.5,1799.23,31.52,1811,110.18,64.46,72.12,380.13,0,2023-06-24 18:00:00
TM-4196,Rotor Spinning,70.42,1.85,1801.78,40.78,6067,100.91,62.91,71.37,384.07,0,2023-06-24 19:00:00
TM-4197,Air Jet Loom,95.18,3.87,1705.23,40.07,8112,150.0,91.04,91.15,393.96,1,2023-06-24 20:00:00
TM-4198,Weaving Loom,75.45,2.19,1785.86,38.64,5384,112.2,63.29,70.02,377.17,0,2023-06-24 21:00:00
TM-4199,Rotor Spinning,76.92,2.2,1757.12,34.28,3261,106.73,60.86,74.31,363.29,0,2023-06-24 22:00:00
TM-4200,Rotor Spinning,83.21,3.71,1824.62,37.87,1715,100.23,68.86,69.87,409.91,0,2023-06-24 23:00:00
TM-4201,Rotor Spinning,76.02,2.31,1798.12,44.49,6088,106.56,63.0,66.13,394.01,0,2023-06-25 00:00:00
TM-4202,Air Jet Loom,94.9,3.53,1797.08,34.45,11834,150.0,73.93,79.5,500.0,1,2023-06-25 01:00:00
TM-4203,Spinning Frame,90.77,4.53,1770.39,46.57,12896,138.85,91.89,83.36,411.09,1,2023-06-25 02:00:00
TM-4204,Rotor Spinning,71.63,2.65,1803.24,40.65,6938,101.95,61.98,79.57,366.62,0,2023-06-25 03:00:00
TM-4205,Ring Spinning,87.01,2.57,1757.26,44.23,9399,125.64,79.94,86.73,353.43,1,2023-06-25 04:00:00
TM-4206,Weaving Loom,79.9,2.06,1835.68,42.11,2957,102.46,65.4,69.36,355.54,0,2023-06-25 05:00:00
TM-4207,Spinning Frame,88.83,6.08,1737.79,44.05,8828,119.13,80.78,82.33,389.17,1,2023-06-25 06:00:00
TM-4208,Ring Spinning,82.39,2.74,1787.01,43.91,3827,102.38,64.94,67.28,359.7,0,2023-06-25 07:00:00
TM-4209,Ring Spinning,85.97,4.07,1585.35,45.21,9442,122.25,81.47,82.42,440.55,1,2023-06-25 08:00:00
TM-4210,Spinning Frame,67.98,2.99,1822.2,39.53,3482,103.09,68.67,66.97,363.38,0,2023-06-25 09:00:00
TM-4211,Weaving Loom,86.54,5.42,1655.91,56.07,11464,114.39,91.6,82.3,483.56,1,2023-06-25 10:00:00
TM-4212,Ring Spinning,70.88,1.32,1802.82,40.04,5500,91.67,65.55,73.41,365.85,0,2023-06-25 11:00:00
TM-4213,Ring Spinning,84.87,3.77,1714.7,48.74,12089,127.07,89.93,88.84,485.29,1,2023-06-25 12:00:00
TM-4214,Air Jet Loom,78.35,2.33,1804.52,39.97,2703,111.66,66.02,67.23,416.25,0,2023-06-25 13:00:00
TM-4215,Ring Spinning,73.77,2.51,1798.43,35.32,1168,102.19,67.08,68.35,393.98,0,2023-06-25 14:00:00
TM-4216,Weaving Loom,80.6,1.8,1832.13,38.88,5359,98.8,67.14,71.84,401.15,0,2023-06-25 15:00:00
TM-4217,Ring Spinning,77.68,2.44,1800.36,39.1,5044,104.82,59.48,63.27,404.85,0,2023-06-25 16:00:00
TM-4218,Spinning Frame,73.24,2.32,1790.69,37.41,6385,101.35,69.77,67.74,379.18,0,2023-06-25 17:00:00
TM-4219,Weaving Loom,100.84,3.8,1842.23,51.82,14352,127.82,100.22,80.79,438.65,1,2023-06-25 18:00:00
TM-4220,Ring Spinning,77.83,2.66,1789.13,42.67,6006,104.54,63.73,70.66,387.35,0,2023-06-25 19:00:00
TM-4221,Spinning Frame,76.65,1.52,1771.01,40.91,6254,102.48,63.95,68.79,360.32,0,2023-06-25 20:00:00
TM-4222,Rotor Spinning,68.51,2.59,1802.97,37.1,5533,101.15,67.47,71.24,376.76,0,2023-06-25 21:00:00
TM-4223,Rotor Spinning,82.4,4.12,1740.36,43.51,14653,109.8,80.04,88.96,358.97,1,2023-06-25 22:00:00
TM-4224,Spinning Frame,71.25,3.34,1821.92,36.69,5629,107.92,71.48,71.04,377.51,0,2023-06-25 23:00:00
TM-4225,Weaving Loom,88.94,3.91,1724.38,46.68,12587,114.56,91.42,94.5,422.5,1,2023-06-26 00:00:00
TM-4226,Weaving Loom,111.57,5.71,1857.64,40.99,9879,138.35,76.31,88.57,402.47,1,2023-06-26 01:00:00
TM-4227,Air Jet Loom,85.34,3.95,1765.12,51.23,8885,121.07,92.46,79.06,344.78,1,2023-06-26 02:00:00
TM-4228,Weaving Loom,76.53,2.46,1795.23,41.13,1310,95.16,75.59,72.58,397.93,0,2023-06-26 03:00:00
TM-4229,Spinning Frame,66.94,2.29,1782.91,34.41,5734,107.25,66.98,68.81,392.45,0,2023-06-26 04:00:00
TM-4230,Air Jet Loom,97.45,3.68,1669.42,60.0,13936,128.54,89.57,76.27,472.97,1,2023-06-26 05:00:00
TM-4231,Weaving Loom,89.08,4.6,1776.24,39.27,11760,126.99,84.43,91.42,403.26,1,2023-06-26 06:00:00
TM-4232,Spinning Frame,93.81,5.51,1783.98,53.13,9231,130.21,92.05,87.0,476.16,1,2023-06-26 07:00:00
TM-4233,Air Jet Loom,73.11,3.46,1815.53,36.19,1648,104.37,51.39,69.42,398.51,0,2023-06-26 08:00:00
TM-4234,Air Jet Loom,73.9,1.64,1768.78,30.28,1761,105.98,64.27,73.73,416.05,0,2023-06-26 09:00:00
TM-4235,Weaving Loom,89.05,5.69,1718.17,45.66,8004,139.76,73.08,91.93,382.19,1,2023-06-26 10:00:00
TM-4236,Weaving Loom,73.2,2.89,1826.08,36.58,3224,110.26,61.39,71.09,374.66,0,2023-06-26 11:00:00
TM-4237,Spinning Frame,79.52,3.48,1768.22,37.64,1252,101.54,63.18,66.09,366.36,0,2023-06-26 12:00:00
TM-4238,Rotor Spinning,71.93,2.64,1807.98,43.33,6758,111.23,70.23,68.61,366.11,0,2023-06-26 13:00:00
TM-4239,Spinning Frame,78.18,2.76,1794.71,42.32,2560,103.01,68.07,66.32,370.99,0,2023-06-26 14:00:00
TM-4240,Weaving Loom,102.66,3.47,1830.85,48.31,9132,127.25,97.08,86.3,460.47,1,2023-06-26 15:00:00
TM-4241,Spinning Frame,73.3,1.83,1808.19,31.95,6774,96.63,71.16,73.22,370.33,0,2023-06-26 16:00:00
TM-4242,Ring Spinning,69.8,2.68,1811.12,37.94,2888,104.57,56.92,69.64,406.12,0,2023-06-26 17:00:00
TM-4243,Rotor Spinning,84.49,2.54,1793.69,44.36,2539,107.64,57.05,73.48,376.56,0,2023-06-26 18:00:00
TM-4244,Air Jet Loom,82.15,2.82,1783.24,40.46,5834,100.39,67.34,65.15,386.1,0,2023-06-26 19:00:00
TM-4245,Air Jet Loom,75.67,2.4,1837.92,35.86,6759,108.59,67.98,66.31,380.75,0,2023-06-26 20:00:00
TM-4246,Weaving Loom,78.6,2.46,1830.24,37.85,2293,100.28,60.42,65.38,387.78,0,2023-06-26 21:00:00
TM-4247,Air Jet Loom,74.19,1.69,1801.55,40.29,5822,104.64,59.58,73.95,375.66,0,2023-06-26 22:00:00
TM-4248,Spinning Frame,73.35,2.36,1816.46,36.76,2315,107.0,70.51,70.32,372.82,0,2023-06-26 23:00:00
TM-4249,Weaving Loom,73.66,2.76,1786.29,41.07,2002,97.5,56.19,69.45,397.47,0,2023-06-27 00:00:00
TM-4250,Air Jet Loom,77.23,2.68,1805.93,34.53,5532,101.99,64.73,68.24,352.91,0,2023-06-27 01:00:00
TM-4251,Weaving Loom,81.01,2.52,1798.05,36.33,5106,101.0,69.06,65.66,416.94,0,2023-06-27 02:00:00
TM-4252,Rotor Spinning,78.06,2.53,1791.72,35.19,1700,108.87,55.69,71.6,379.71,0,2023-06-27 03:00:00
TM-4253,Spinning Frame,85.84,3.91,1772.68,48.75,12946,131.27,86.58,85.89,424.4,1,2023-06-27 04:00:00
TM-4254,Rotor Spinning,73.33,3.05,1798.05,36.72,6956,106.2,63.11,65.51,384.35,0,2023-06-27 05:00:00
TM-4255,Ring Spinning,93.71,3.99,1672.52,60.0,9955,134.84,90.25,80.37,381.66,1,2023-06-27 06:00:00
TM-4256,Rotor Spinning,76.29,2.53,1812.04,36.46,2671,106.9,61.5,69.02,368.35,0,2023-06-27 07:00:00
TM-4257,Spinning Frame,75.79,2.53,1757.21,37.79,1509,111.36,58.66,69.28,390.28,0,2023-06-27 08:00:00
TM-4258,Air Jet Loom,76.72,2.25,1802.78,36.06,1012,107.7,66.15,69.54,380.39,0,2023-06-27 09:00:00
TM-4259,Air Jet Loom,88.22,5.46,1740.33,43.95,8061,108.7,93.68,83.05,379.26,1,2023-06-27 10:00:00
TM-4260,Spinning Frame,72.29,2.79,1775.38,37.2,6922,106.3,72.87,68.28,368.13,0,2023-06-27 11:00:00
TM-4261,Ring Spinning,77.16,2.51,1792.0,39.72,1464,104.26,66.24,62.74,406.07,0,2023-06-27 12:00:00
TM-4262,Air Jet Loom,100.42,3.81,1810.06,50.16,10393,114.79,98.23,82.58,422.31,1,2023-06-27 13:00:00
TM-4263,Rotor Spinning,96.83,5.24,1822.1,50.6,9083,122.27,86.76,90.62,408.12,1,2023-06-27 14:00:00
TM-4264,Rotor Spinning,72.99,1.92,1772.63,35.79,3001,96.6,63.1,65.25,370.0,0,2023-06-27 15:00:00
TM-4265,Rotor Spinning,82.91,2.72,1809.91,39.22,5765,101.66,67.91,67.07,366.07,0,2023-06-27 16:00:00
TM-4266,Weaving Loom,103.36,5.85,1708.68,53.82,14299,117.43,104.48,90.74,387.4,1,2023-06-27 17:00:00
TM-4267,Rotor Spinning,66.51,1.45,1799.56,42.68,5677,102.56,71.03,70.68,373.8,0,2023-06-27 18:00:00
TM-4268,Spinning Frame,80.76,1.49,1819.8,34.64,3140,109.09,69.82,69.67,377.2,0,2023-06-27 19:00:00
TM-4269,Ring Spinning,79.45,2.1,1752.28,38.34,1922,104.81,61.28,67.05,387.32,0,2023-06-27 20:00:00
TM-4270,Weaving Loom,69.47,1.39,1812.22,41.6,1359,113.51,60.85,72.22,389.63,0,2023-06-27 21:00:00
TM-4271,Weaving Loom,72.58,3.67,1765.24,39.53,1559,109.82,61.78,69.9,413.59,0,2023-06-27 22:00:00
TM-4272,Ring Spinning,76.41,2.7,1803.41,40.99,2091,101.72,69.16,67.75,384.02,0,2023-06-27 23:00:00
TM-4273,Ring Spinning,72.66,2.77,1823.28,40.81,6474,101.79,69.81,71.92,371.18,0,2023-06-28 00:00:00
TM-4274,Air Jet Loom,73.75,3.38,1809.34,40.74,3314,98.21,54.35,63.37,416.92,0,2023-06-28 01:00:00
TM-4275,Rotor Spinning,72.94,2.18,1798.47,41.04,4535,106.53,68.2,66.26,374.3,0,2023-06-28 02:00:00
TM-4276,Ring Spinning,81.49,3.03,1757.96,35.36,6258,105.89,61.97,70.48,379.96,0,2023-06-28 03:00:00
TM-4277,Spinning Frame,70.91,2.38,1794.89,40.89,2658,103.3,64.36,72.05,389.05,0,2023-06-28 04:00:00
TM-4278,Weaving Loom,82.22,2.1,1829.09,38.1,6711,101.72,72.49,71.58,378.27,0,2023-06-28 05:00:00
TM-4279,Weaving Loom,76.8,2.97,1836.22,35.07,1001,109.55,64.14,65.0,399.82,0,2023-06-28 06:00:00
TM-4280,Rotor Spinning,103.63,6.44,1848.83,55.82,14825,121.32,77.21,84.39,466.09,1,2023-06-28 07:00:00
TM-4281,Air Jet Loom,104.91,4.33,1718.43,39.38,11785,133.27,82.34,93.75,425.29,1,2023-06-28 08:00:00
TM-4282,Spinning Frame,77.41,1.75,1826.01,38.71,2331,104.69,66.0,68.4,389.27,0,2023-06-28 09:00:00
TM-4283,Ring Spinning,92.14,4.2,1683.03,40.63,8533,122.12,90.49,86.15,403.61,1,2023-06-28 10:00:00
TM-4284,Rotor Spinning,69.89,3.05,1772.18,37.76,4445,112.25,63.63,71.65,393.3,0,2023-06-28 11:00:00
TM-4285,Rotor Spinning,92.4,4.0,1747.23,47.34,11346,118.34,91.03,88.14,440.49,1,2023-06-28 12:00:00
TM-4286,Rotor Spinning,92.89,4.57,1831.22,52.55,10771,143.55,94.09,78.36,407.95,1,2023-06-28 13:00:00
TM-4287,Ring Spinning,87.73,4.11,1826.98,29.98,5702,107.08,56.78,70.25,382.66,0,2023-06-28 14:00:00
TM-4288,Spinning Frame,96.16,6.47,1649.14,40.15,9880,136.12,84.63,87.96,434.51,1,2023-06-28 15:00:00
TM-4289,Rotor Spinning,77.96,2.97,1824.13,35.13,2518,106.16,59.64,73.73,380.43,0,2023-06-28 16:00:00
TM-4290,Weaving Loom,82.49,5.92,1727.76,50.31,11168,142.84,101.88,86.46,367.46,1,2023-06-28 17:00:00
TM-4291,Weaving Loom,104.84,4.08,1804.42,46.91,12340,119.62,73.26,80.06,444.24,1,2023-06-28 18:00:00
TM-4292,Rotor Spinning,73.49,2.8,1759.99,29.05,5335,107.45,59.0,65.66,379.48,0,2023-06-28 19:00:00
TM-4293,Spinning Frame,79.51,2.6,1794.74,40.46,1410,109.53,67.39,64.44,376.94,0,2023-06-28 20:00:00
TM-4294,Air Jet Loom,81.46,2.84,1779.89,40.09,3453,106.58,71.31,71.55,384.12,0,2023-06-28 21:00:00
TM-4295,Rotor Spinning,82.17,2.63,1787.38,40.09,3026,105.98,55.15,73.86,372.38,0,2023-06-28 22:00:00
TM-4296,Weaving Loom,109.62,2.31,1779.19,48.1,14564,121.35,97.08,88.63,407.38,1,2023-06-28 23:00:00
TM-4297,Air Jet Loom,74.02,3.09,1793.0,37.78,3990,95.33,66.68,69.21,375.52,0,2023-06-29 00:00:00
TM-4298,Rotor Spinning,78.6,2.69,1796.21,35.85,1927,107.67,68.17,71.85,360.33,0,2023-06-29 01:00:00
TM-4299,Air Jet Loom,74.08,2.19,1827.7,34.91,4885,117.23,60.19,69.03,384.47,0,2023-06-29 02:00:00
TM-4300,Air Jet Loom,75.06,2.35,1775.2,31.36,2919,106.38,69.0,64.87,347.29,0,2023-06-29 03:00:00
TM-4301,Spinning Frame,91.98,4.09,1710.47,54.54,8827,147.85,103.12,95.0,385.69,1,2023-06-29 04:00:00
TM-4302,Spinning Frame,92.9,4.54,1585.77,49.97,11596,135.6,95.01,81.11,358.48,1,2023-06-29 05:00:00
TM-4303,Rotor Spinning,69.08,2.63,1778.54,44.37,5179,109.32,62.2,73.8,372.89,0,2023-06-29 06:00:00
TM-4304,Ring Spinning,73.52,1.77,1785.46,39.05,4088,94.44,62.07,66.24,376.17,0,2023-06-29 07:00:00
TM-4305,Spinning Frame,73.08,1.4,1796.15,37.41,6871,108.6,70.09,67.97,363.94,0,2023-06-29 08:00:00
TM-4306,Ring Spinning,83.83,2.67,1786.02,37.01,1672,104.42,68.65,73.08,400.24,0,2023-06-29 09:00:00
TM-4307,Weaving Loom,77.24,2.45,1803.73,31.94,4413,112.13,70.96,68.89,368.73,0,2023-06-29 10:00:00
TM-4308,Spinning Frame,72.17,2.53,1816.79,37.67,6257,111.22,66.01,74.38,377.08,0,2023-06-29 11:00:00
TM-4309,Spinning Frame,81.14,1.94,1823.04,43.06,1643,109.52,63.59,68.1,364.53,0,2023-06-29 12:00:00
TM-4310,Rotor Spinning,73.25,1.91,1829.45,35.42,1084,105.29,62.47,67.29,384.37,0,2023-06-29 13:00:00
TM-4311,Air Jet Loom,81.95,2.9,1803.82,38.49,1569,108.11,69.85,70.76,396.23,0,2023-06-29 14:00:00
TM-4312,Rotor Spinning,101.19,4.38,1708.18,51.32,11217,120.14,77.87,72.44,367.19,1,2023-06-29 15:00:00
TM-4313,Ring Spinning,69.94,2.68,1780.6,33.07,3600,104.68,64.64,69.83,395.93,0,2023-06-29 16:00:00
TM-4314,Ring Spinning,90.66,3.43,1780.03,38.2,3691,106.23,62.44,69.74,369.92,0,2023-06-29 17:00:00
TM-4315,Weaving Loom,67.45,2.71,1831.0,37.71,2688,100.62,72.26,66.69,368.49,0,2023-06-29 18:00:00
TM-4316,Ring Spinning,78.32,2.36,1790.78,35.95,5310,102.65,61.85,72.59,403.47,0,2023-06-29 19:00:00
TM-4317,Air Jet Loom,92.26,4.01,1841.23,44.37,8134,140.7,91.69,85.71,443.83,1,2023-06-29 20:00:00
TM-4318,Weaving Loom,71.97,1.97,1794.04,42.01,4777,107.6,65.29,71.31,385.08,0,2023-06-29 21:00:00
TM-4319,Air Jet Loom,86.6,1.95,1799.82,33.85,2271,104.98,60.0,69.5,380.18,0,2023-06-29 22:00:00
TM-4320,Weaving Loom,85.45,5.16,1766.35,55.55,12003,134.72,102.11,82.59,434.23,1,2023-06-29 23:00:00
TM-4321,Air Jet Loom,73.1,2.97,1750.34,40.34,1589,110.38,67.24,69.92,398.75,0,2023-06-30 00:00:00
TM-4322,Ring Spinning,76.12,2.76,1791.87,29.01,1123,120.71,61.53,71.65,387.94,0,2023-06-30 01:00:00
TM-4323,Ring Spinning,85.01,2.32,1791.03,40.53,2895,103.29,63.32,73.48,356.53,0,2023-06-30 02:00:00
TM-4324,Ring Spinning,75.58,3.08,1763.93,34.4,6417,98.32,64.94,68.68,370.39,0,2023-06-30 03:00:00
TM-4325,Weaving Loom,76.48,2.1,1793.42,35.79,1640,104.72,62.61,69.9,396.88,0,2023-06-30 04:00:00
TM-4326,Weaving Loom,104.88,5.38,1853.18,53.63,12251,113.29,87.32,85.85,400.22,1,2023-06-30 05:00:00
TM-4327,Weaving Loom,97.61,4.82,1746.92,43.78,8422,125.61,84.42,86.37,486.69,1,2023-06-30 06:00:00
TM-4328,Spinning Frame,76.84,2.95,1807.89,39.81,2388,108.77,60.71,71.09,385.28,0,2023-06-30 07:00:00
TM-4329,Air Jet Loom,70.22,3.14,1798.78,39.15,4044,103.52,75.33,66.18,392.28,0,2023-06-30 08:00:00
TM-4330,Weaving Loom,70.64,3.37,1798.53,38.34,5973,109.75,70.41,67.88,362.85,0,2023-06-30 09:00:00
TM-4331,Air Jet Loom,77.71,2.71,1817.89,35.56,3608,109.28,60.48,72.2,357.56,0,2023-06-30 10:00:00
TM-4332,Spinning Frame,83.05,4.11,1780.21,52.38,8793,112.74,81.83,91.96,426.8,1,2023-06-30 11:00:00
TM-4333,Rotor Spinning,88.85,4.36,1788.52,44.69,8113,125.07,90.65,87.2,398.68,1,2023-06-30 12:00:00
TM-4334,Weaving Loom,75.88,3.08,1782.86,41.57,5595,109.48,63.93,69.72,394.35,0,2023-06-30 13:00:00
TM-4335,Weaving Loom,79.22,1.82,1806.49,35.83,2559,109.82,64.4,69.38,382.35,0,2023-06-30 14:00:00
TM-4336,Rotor Spinning,76.08,1.84,1789.78,36.69,4707,114.91,65.12,72.64,379.87,0,2023-06-30 15:00:00
TM-4337,Ring Spinning,76.14,3.08,1792.87,39.12,3822,104.75,77.2,70.97,346.62,0,2023-06-30 16:00:00
TM-4338,Spinning Frame,77.51,2.2,1774.67,37.83,4986,100.48,69.45,70.3,395.69,0,2023-06-30 17:00:00
TM-4339,Air Jet Loom,77.63,2.74,1798.31,42.82,2425,110.23,62.07,70.78,392.9,0,2023-06-30 18:00:00
TM-4340,Air Jet Loom,76.45,3.13,1795.61,35.03,6740,105.74,65.42,72.71,372.15,0,2023-06-30 19:00:00
TM-4341,Weaving Loom,81.32,2.49,1797.51,37.7,1216,110.52,69.7,68.29,356.61,0,2023-06-30 20:00:00
TM-4342,Air Jet Loom,76.22,1.38,1804.5,34.87,2095,99.89,64.89,65.76,385.29,0,2023-06-30 21:00:00
TM-4343,Weaving Loom,66.55,3.1,1802.55,36.65,1538,112.6,61.7,68.43,352.26,0,2023-06-30 22:00:00
TM-4344,Rotor Spinning,99.19,3.63,1794.41,42.45,13321,136.49,83.53,75.38,377.11,1,2023-06-30 23:00:00
TM-4345,Rotor Spinning,86.47,2.91,1796.16,35.15,5010,116.95,69.61,69.14,385.55,0,2023-07-01 00:00:00
TM-4346,Spinning Frame,69.82,3.31,1828.49,35.21,2242,105.4,62.99,69.2,370.65,0,2023-07-01 01:00:00
TM-4347,Air Jet Loom,100.06,5.0,1788.05,51.33,8969,136.8,76.51,90.64,446.73,1,2023-07-01 02:00:00
TM-4348,Air Jet Loom,69.29,2.79,1777.78,41.05,5101,115.17,69.59,70.89,352.46,0,2023-07-01 03:00:00
TM-4349,Spinning Frame,105.25,4.0,1743.71,45.37,10943,149.54,75.71,80.93,427.14,1,2023-07-01 04:00:00
TM-4350,Rotor Spinning,63.37,1.91,1809.33,40.8,1574,99.92,59.03,68.33,367.32,0,2023-07-01 05:00:00
TM-4351,Spinning Frame,78.39,5.2,1674.03,32.66,10177,117.88,88.22,86.35,434.75,1,2023-07-01 06:00:00
TM-4352,Weaving Loom,75.22,2.05,1790.51,38.63,5032,112.57,58.04,69.32,393.79,0,2023-07-01 07:00:00
TM-4353,Ring Spinning,89.98,5.1,1716.31,60.0,11487,125.36,91.18,86.62,421.03,1,2023-07-01 08:00:00
TM-4354,Weaving Loom,72.31,1.68,1808.08,45.37,1092,109.31,65.12,74.11,354.78,0,2023-07-01 09:00:00
TM-4355,Ring Spinning,73.16,3.54,1800.89,34.09,5097,105.34,63.43,72.53,377.87,0,2023-07-01 10:00:00
TM-4356,Rotor Spinning,88.69,4.35,1808.3,43.54,8111,128.38,88.61,74.38,390.29,1,2023-07-01 11:00:00
TM-4357,Rotor Spinning,73.68,2.3,1819.48,39.03,1117,100.68,72.67,71.11,369.07,0,2023-07-01 12:00:00
TM-4358,Spinning Frame,101.93,4.64,1830.6,51.71,8274,130.18,91.04,71.67,431.34,1,2023-07-01 13:00:00
